year,month,climate_model,lead_time_months,meantemp,precipitation,issue_year,issue_month
1989,1,CMC1,1,7.4707,0.92404,1988,12
1989,2,CMC1,1,9.3823,10.022,1989,1
1989,3,CMC1,1,14.682,0.21602,1989,2
1989,4,CMC1,1,15.891,4.9978,1989,3
1989,5,CMC1,1,19.138,2.5439,1989,4
1989,6,CMC1,1,26.127,4.4997,1989,5
1989,7,CMC1,1,26.371,47.793,1989,6
1989,8,CMC1,1,24.629,40.804,1989,7
1989,9,CMC1,1,22.371,18.114,1989,8
1989,10,CMC1,1,17.23,16.655,1989,9
1989,11,CMC1,1,10.279,12.488,1989,10
1989,12,CMC1,1,7.0875,25.612,1989,11
1990,1,CMC1,1,4.7543,17.117,1989,12
1990,2,CMC1,1,6.9714,12.554,1990,1
1990,3,CMC1,1,10.872,22.425,1990,2
1990,4,CMC1,1,14.8,18.883,1990,3
1990,5,CMC1,1,19.03,5.4746,1990,4
1990,6,CMC1,1,25.594,2.5974,1990,5
1990,7,CMC1,1,26.27,41.37,1990,6
1990,8,CMC1,1,25.044,59.739,1990,7
1990,9,CMC1,1,22.332,40.721,1990,8
1990,10,CMC1,1,16.102,49.369,1990,9
1990,11,CMC1,1,10.187,18.285,1990,10
1990,12,CMC1,1,7.2805,8.8445,1990,11
1991,1,CMC1,1,8.1329,50.645,1990,12
1991,2,CMC1,1,9.4503,29.656,1991,1
1991,3,CMC1,1,10.502,11.551,1991,2
1991,4,CMC1,1,15.83,2.0261,1991,3
1991,5,CMC1,1,21.254,13.136,1991,4
1991,6,CMC1,1,23.939,23.615,1991,5
1991,7,CMC1,1,26.669,30.927,1991,6
1991,8,CMC1,1,25.347,27.444,1991,7
1991,9,CMC1,1,22.28,6.7788,1991,8
1991,10,CMC1,1,18.224,19.167,1991,9
1991,11,CMC1,1,10.757,29.565,1991,10
1991,12,CMC1,1,5.8178,11.378,1991,11
1992,1,CMC1,1,4.9476,7.7402,1991,12
1992,2,CMC1,1,9.1739,17.643,1992,1
1992,3,CMC1,1,10.911,23.37,1992,2
1992,4,CMC1,1,13.467,4.0495,1992,3
1992,5,CMC1,1,19.002,16.643,1992,4
1992,6,CMC1,1,24.138,2.5989,1992,5
1992,7,CMC1,1,25.187,138.68,1992,6
1992,8,CMC1,1,23.746,90.233,1992,7
1992,9,CMC1,1,21.277,45.8,1992,8
1992,10,CMC1,1,16.16,33.7,1992,9
1992,11,CMC1,1,9.9948,10.174,1992,10
1992,12,CMC1,1,6.7006,59.382,1992,11
1993,1,CMC1,1,6.6997,40.552,1992,12
1993,2,CMC1,1,6.9704,41.967,1993,1
1993,3,CMC1,1,9.625,16.548,1993,2
1993,4,CMC1,1,11.684,29.46,1993,3
1993,5,CMC1,1,18.44,0.90806,1993,4
1993,6,CMC1,1,23.429,6.9992,1993,5
1993,7,CMC1,1,25.293,99.195,1993,6
1993,8,CMC1,1,24.567,66.368,1993,7
1993,9,CMC1,1,21.207,31.103,1993,8
1993,10,CMC1,1,17.207,8.4555,1993,9
1993,11,CMC1,1,9.8672,30.054,1993,10
1993,12,CMC1,1,5.471,36.474,1993,11
1994,1,CMC1,1,6.3994,5.5103,1993,12
1994,2,CMC1,1,8.7885,23.027,1994,1
1994,3,CMC1,1,12.53,6.2701,1994,2
1994,4,CMC1,1,16.707,0.84166,1994,3
1994,5,CMC1,1,18.82,13.731,1994,4
1994,6,CMC1,1,25.08,12.71,1994,5
1994,7,CMC1,1,26.502,73.258,1994,6
1994,8,CMC1,1,25.243,33.388,1994,7
1994,9,CMC1,1,21.276,74.392,1994,8
1994,10,CMC1,1,16.92,34.872,1994,9
1994,11,CMC1,1,9.6761,18.553,1994,10
1994,12,CMC1,1,5.3748,5.0977,1994,11
1995,1,CMC1,1,5.8952,30.864,1994,12
1995,2,CMC1,1,7.2541,11.611,1995,1
1995,3,CMC1,1,9.8139,8.1675,1995,2
1995,4,CMC1,1,13.687,1.6699,1995,3
1995,5,CMC1,1,20.948,6.2672,1995,4
1995,6,CMC1,1,24.998,1.3503,1995,5
1995,7,CMC1,1,26.864,26.077,1995,6
1995,8,CMC1,1,25.618,70.165,1995,7
1995,9,CMC1,1,23.336,12.529,1995,8
1995,10,CMC1,1,18.164,3.558,1995,9
1995,11,CMC1,1,10.749,5.452,1995,10
1995,12,CMC1,1,6.9265,2.6152,1995,11
1996,1,CMC1,1,7.4782,28.296,1995,12
1996,2,CMC1,1,8.7627,21.986,1996,1
1996,3,CMC1,1,11.52,4.5375,1996,2
1996,4,CMC1,1,14.803,4.3826,1996,3
1996,5,CMC1,1,19.988,1.404,1996,4
1996,6,CMC1,1,24.473,6.9111,1996,5
1996,7,CMC1,1,26.262,57.903,1996,6
1996,8,CMC1,1,24.22,74.979,1996,7
1996,9,CMC1,1,20.982,97.175,1996,8
1996,10,CMC1,1,16.872,5.9455,1996,9
1996,11,CMC1,1,8.9697,11.441,1996,10
1996,12,CMC1,1,6.593,69.936,1996,11
1997,1,CMC1,1,6.6809,3.2273,1996,12
1997,2,CMC1,1,9.1884,25.683,1997,1
1997,3,CMC1,1,11.249,30.442,1997,2
1997,4,CMC1,1,13.312,20.632,1997,3
1997,5,CMC1,1,18.701,4.8332,1997,4
1997,6,CMC1,1,24.61,7.5468,1997,5
1997,7,CMC1,1,26.262,67.954,1997,6
1997,8,CMC1,1,24.87,49.089,1997,7
1997,9,CMC1,1,21.726,41.978,1997,8
1997,10,CMC1,1,16.208,29.346,1997,9
1997,11,CMC1,1,8.5128,43.007,1997,10
1997,12,CMC1,1,5.5594,76.297,1997,11
1998,1,CMC1,1,6.2519,20.379,1997,12
1998,2,CMC1,1,7.9585,25.55,1998,1
1998,3,CMC1,1,10.661,6.8835,1998,2
1998,4,CMC1,1,15.252,0.62513,1998,3
1998,5,CMC1,1,21.412,0.54411,1998,4
1998,6,CMC1,1,23.012,15.987,1998,5
1998,7,CMC1,1,26.837,61.599,1998,6
1998,8,CMC1,1,26.508,58.205,1998,7
1998,9,CMC1,1,23.691,39.484,1998,8
1998,10,CMC1,1,18.019,9.1545,1998,9
1998,11,CMC1,1,12.277,8.6864,1998,10
1998,12,CMC1,1,8.9352,0.75302,1998,11
1999,1,CMC1,1,6.8505,12.191,1998,12
1999,2,CMC1,1,10.683,0.75172,1999,1
1999,3,CMC1,1,11.983,4.8344,1999,2
1999,4,CMC1,1,18.411,1.2883,1999,3
1999,5,CMC1,1,22.848,0.58554,1999,4
1999,6,CMC1,1,24.853,21.752,1999,5
1999,7,CMC1,1,26.342,83.186,1999,6
1999,8,CMC1,1,25.815,54.222,1999,7
1999,9,CMC1,1,23.754,10.447,1999,8
1999,10,CMC1,1,16.944,8.6865,1999,9
1999,11,CMC1,1,12.607,18.051,1999,10
1999,12,CMC1,1,6.9903,7.2595,1999,11
2000,1,CMC1,1,8.101,30.616,1999,12
2000,2,CMC1,1,11.681,9.4965,2e3,1
2000,3,CMC1,1,12.995,6.4494,2e3,2
2000,4,CMC1,1,17.187,0.58229,2e3,3
2000,5,CMC1,1,21.898,7.1688,2e3,4
2000,6,CMC1,1,26.944,3.8278,2e3,5
2000,7,CMC1,1,25.321,110.64,2e3,6
2000,8,CMC1,1,24.829,54.033,2e3,7
2000,9,CMC1,1,22.834,26.034,2e3,8
2000,10,CMC1,1,17.331,0.18137,2e3,9
2000,11,CMC1,1,11.566,18.787,2e3,10
2000,12,CMC1,1,8.0258,9.2542,2e3,11
2001,1,CMC1,1,6.5117,8.8281,2e3,12
2001,2,CMC1,1,10.721,18.198,2001,1
2001,3,CMC1,1,11.985,14.907,2001,2
2001,4,CMC1,1,16.665,5.943,2001,3
2001,5,CMC1,1,20.338,15.683,2001,4
2001,6,CMC1,1,25.927,0.61912,2001,5
2001,7,CMC1,1,26.229,53.383,2001,6
2001,8,CMC1,1,24.799,73.281,2001,7
2001,9,CMC1,1,23.454,25.546,2001,8
2001,10,CMC1,1,16.181,19.254,2001,9
2001,11,CMC1,1,10.129,1.6677,2001,10
2001,12,CMC1,1,8.0763,29.324,2001,11
2002,1,CMC1,1,5.5042,38.578,2001,12
2002,2,CMC1,1,8.7001,13.553,2002,1
2002,3,CMC1,1,12.579,9.1104,2002,2
2002,4,CMC1,1,15.355,36.143,2002,3
2002,5,CMC1,1,20.636,0.2966,2002,4
2002,6,CMC1,1,27.063,7.5588,2002,5
2002,7,CMC1,1,26.079,64.303,2002,6
2002,8,CMC1,1,25.03,52.659,2002,7
2002,9,CMC1,1,22.79,17.463,2002,8
2002,10,CMC1,1,16.531,9.8885,2002,9
2002,11,CMC1,1,11.833,13.728,2002,10
2002,12,CMC1,1,5.8646,93.49,2002,11
2003,1,CMC1,1,7.0874,27.812,2002,12
2003,2,CMC1,1,9.5319,3.8127,2003,1
2003,3,CMC1,1,11.258,34.595,2003,2
2003,4,CMC1,1,14.282,9.2661,2003,3
2003,5,CMC1,1,19.162,2.5839,2003,4
2003,6,CMC1,1,25.823,18.002,2003,5
2003,7,CMC1,1,27.068,45.617,2003,6
2003,8,CMC1,1,25.124,48.154,2003,7
2003,9,CMC1,1,23.412,28.779,2003,8
2003,10,CMC1,1,17.226,7.6287,2003,9
2003,11,CMC1,1,10.477,6.8851,2003,10
2003,12,CMC1,1,6.2113,3.1471,2003,11
2004,1,CMC1,1,8.237,15.176,2003,12
2004,2,CMC1,1,8.5969,18.015,2004,1
2004,3,CMC1,1,12.195,7.7103,2004,2
2004,4,CMC1,1,15.074,0.009726,2004,3
2004,5,CMC1,1,19.472,19.834,2004,4
2004,6,CMC1,1,23.536,63.276,2004,5
2004,7,CMC1,1,26.644,49.916,2004,6
2004,8,CMC1,1,25.201,48.984,2004,7
2004,9,CMC1,1,23.035,25.721,2004,8
2004,10,CMC1,1,16.046,29.335,2004,9
2004,11,CMC1,1,9.9049,33.245,2004,10
2004,12,CMC1,1,6.5763,83.624,2004,11
2005,1,CMC1,1,7.123,1.7817,2004,12
2005,2,CMC1,1,9.5778,41.623,2005,1
2005,3,CMC1,1,12.232,5.3535,2005,2
2005,4,CMC1,1,14.641,2.616,2005,3
2005,5,CMC1,1,20.548,5.2441,2005,4
2005,6,CMC1,1,26.156,0.50855,2005,5
2005,7,CMC1,1,27.261,39.708,2005,6
2005,8,CMC1,1,26.151,48.839,2005,7
2005,9,CMC1,1,23.288,17.572,2005,8
2005,10,CMC1,1,18.232,6.2648,2005,9
2005,11,CMC1,1,13.417,5.1161,2005,10
2005,12,CMC1,1,8.0033,9.5121,2005,11
2006,1,CMC1,1,7.6194,9.7224,2005,12
2006,2,CMC1,1,9.8685,2.4149,2006,1
2006,3,CMC1,1,12.482,27.304,2006,2
2006,4,CMC1,1,15.404,3.4386,2006,3
2006,5,CMC1,1,21.777,12.113,2006,4
2006,6,CMC1,1,25.476,7.35,2006,5
2006,7,CMC1,1,26.855,33.031,2006,6
2006,8,CMC1,1,24.617,69.026,2006,7
2006,9,CMC1,1,24.793,12.597,2006,8
2006,10,CMC1,1,17.07,19.104,2006,9
2006,11,CMC1,1,10.942,64.985,2006,10
2006,12,CMC1,1,7.4574,81.652,2006,11
2007,1,CMC1,1,6.4887,19.5,2006,12
2007,2,CMC1,1,8.7692,24.817,2007,1
2007,3,CMC1,1,13.394,6.6113,2007,2
2007,4,CMC1,1,16.886,1.9789,2007,3
2007,5,CMC1,1,21.805,10.458,2007,4
2007,6,CMC1,1,26.021,29.601,2007,5
2007,7,CMC1,1,27.379,31.597,2007,6
2007,8,CMC1,1,25.798,53.233,2007,7
2007,9,CMC1,1,23.23,20.889,2007,8
2007,10,CMC1,1,17.183,10.354,2007,9
2007,11,CMC1,1,12.151,0.26502,2007,10
2007,12,CMC1,1,9.0924,2.0405,2007,11
2008,1,CMC1,1,8.2047,1.1988,2007,12
2008,2,CMC1,1,9.7984000000000009,7.2302,2008,1
2008,3,CMC1,1,11.843,4.703,2008,2
2008,4,CMC1,1,17.955,0.081225,2008,3
2008,5,CMC1,1,20.711,0.03125,2008,4
2008,6,CMC1,1,25.515,8.8066,2008,5
2008,7,CMC1,1,26.753,22.018,2008,6
2008,8,CMC1,1,26.073,51.169,2008,7
2008,9,CMC1,1,24.7,16.2,2008,8
2008,10,CMC1,1,17.286,12.909,2008,9
2008,11,CMC1,1,13.837,1.234,2008,10
2008,12,CMC1,1,7.6016,0.94265,2008,11
2009,1,CMC1,1,9.6701,65.91,2008,12
2009,2,CMC1,1,9.0963,25.097,2009,1
2009,3,CMC1,1,13.721,5.0541,2009,2
2009,4,CMC1,1,17.447,3.383,2009,3
2009,5,CMC1,1,20.878,2.769,2009,4
2009,6,CMC1,1,24.398,0.83848,2009,5
2009,7,CMC1,1,26.492,39.299,2009,6
2009,8,CMC1,1,25.407,59.489,2009,7
2009,9,CMC1,1,22.069,59.074,2009,8
2009,10,CMC1,1,17.169,30.482,2009,9
2009,11,CMC1,1,9.8362,36.941,2009,10
2009,12,CMC1,1,6.8814,14.917,2009,11
2010,1,CMC1,1,7.0427,11.69,2009,12
2010,2,CMC1,1,9.0074,14.379,2010,1
2010,3,CMC1,1,11.644,14.547,2010,2
2010,4,CMC1,1,15.982,0.52032,2010,3
2010,5,CMC1,1,20.814,1.1748,2010,4
2010,6,CMC1,1,27.58,8.4852,2010,5
2010,7,CMC1,1,26.441,78.481,2010,6
2010,8,CMC1,1,26.602,47.731,2010,7
2010,9,CMC1,1,23.191,5.157,2010,8
2010,10,CMC1,1,18.114,1.2015,2010,9
2010,11,CMC1,1,12.648,0.54168,2010,10
2010,12,CMC1,1,8.5592,12.128,2010,11
2011,1,CMC1,1,7.4152,9.2275,2010,12
2011,2,CMC1,1,NaN,NaN,2011,1
2011,3,CMC1,1,NaN,NaN,2011,2
2011,4,CMC1,1,NaN,NaN,2011,3
2011,5,CMC1,1,NaN,NaN,2011,4
2011,6,CMC1,1,NaN,NaN,2011,5
2011,7,CMC1,1,NaN,NaN,2011,6
2011,8,CMC1,1,NaN,NaN,2011,7
2011,9,CMC1,1,NaN,NaN,2011,8
2011,10,CMC1,1,NaN,NaN,2011,9
2011,11,CMC1,1,NaN,NaN,2011,10
2011,12,CMC1,1,NaN,NaN,2011,11
2012,1,CMC1,1,NaN,NaN,2011,12
2012,2,CMC1,1,NaN,NaN,2012,1
2012,3,CMC1,1,NaN,NaN,2012,2
2012,4,CMC1,1,NaN,NaN,2012,3
2012,5,CMC1,1,NaN,NaN,2012,4
2012,6,CMC1,1,25.823,2.093,2012,5
2012,7,CMC1,1,26.654,68.112,2012,6
2012,8,CMC1,1,25.291,65.329,2012,7
2012,9,CMC1,1,24.46,16.006,2012,8
2012,10,CMC1,1,16.069,30.603,2012,9
2012,11,CMC1,1,11.394,27.613,2012,10
2012,12,CMC1,1,7.0413,32.198,2012,11
2013,1,CMC1,1,6.4894,33.795,2012,12
2013,2,CMC1,1,9.0296,27.23,2013,1
2013,3,CMC1,1,12.337,5.1063,2013,2
2013,4,CMC1,1,18.093,6.4095,2013,3
2013,5,CMC1,1,21.655,3.174,2013,4
2013,6,CMC1,1,27.632,4.8289,2013,5
2013,7,CMC1,1,28.366,38.143,2013,6
2013,8,CMC1,1,26.554,32.424,2013,7
2013,9,CMC1,1,23.296,38.595,2013,8
2013,10,CMC1,1,19.043,8.6217,2013,9
2013,11,CMC1,1,11.143,0.7496,2013,10
2013,12,CMC1,1,6.0328,61.479,2013,11
2014,1,CMC1,1,8.6541,34.021,2013,12
2014,2,CMC1,1,7.9742,6.542,2014,1
2014,3,CMC1,1,11.381,9.5919,2014,2
2014,4,CMC1,1,15.28,31.555,2014,3
2014,5,CMC1,1,NaN,NaN,2014,4
2014,6,CMC1,1,25.482,12.041,2014,5
2014,7,CMC1,1,27.916,83.345,2014,6
2014,8,CMC1,1,25.089,83.168,2014,7
2014,9,CMC1,1,22.024,56.951,2014,8
2014,10,CMC1,1,18,77.655,2014,9
2014,11,CMC1,1,11.731,18.06,2014,10
2014,12,CMC1,1,8.9167,49.679,2014,11
2015,1,CMC1,1,8.3266,93.433,2014,12
2015,2,CMC1,1,10.374,35.061,2015,1
2015,3,CMC1,1,11.219,12.076,2015,2
2015,4,CMC1,1,14.651,18.908,2015,3
2015,5,CMC1,1,19.899,30.738,2015,4
2015,6,CMC1,1,24.174,23,2015,5
2015,7,CMC1,1,27.535,82.931,2015,6
2015,8,CMC1,1,27.098,26.478,2015,7
2015,9,CMC1,1,23.061,30.785,2015,8
2015,10,CMC1,1,16.952,65.471,2015,9
2015,11,CMC1,1,12.392,47.367,2015,10
2015,12,CMC1,1,6.6191,11.488,2015,11
2016,1,CMC1,1,8.1724,2.3045,2015,12
2016,2,CMC1,1,9.4891,6.3901,2016,1
2016,3,CMC1,1,13.386,2.881,2016,2
2016,4,CMC1,1,16.75,2.6178,2016,3
2016,5,CMC1,1,21.282,2.9279,2016,4
2016,6,CMC1,1,25.311,23.269,2016,5
2016,7,CMC1,1,28.082,38.61,2016,6
2016,8,CMC1,1,26.613,66.227,2016,7
2016,9,CMC1,1,24.573,38.595,2016,8
2016,10,CMC1,1,19.579,24.078,2016,9
2016,11,CMC1,1,12.345,2.5822,2016,10
2016,12,CMC1,1,6.9414,11.263,2016,11
2017,1,CMC1,1,7.015,3.7224,2016,12
2017,2,CMC1,1,10.609,34.918,2017,1
2017,3,CMC1,1,12.175,7.2539,2017,2
2017,4,CMC1,1,14.611,3.0504,2017,3
2017,5,CMC1,1,23.169,1.426,2017,4
2017,6,CMC1,1,25.215,23.501,2017,5
2017,7,CMC1,1,27.373,51.557,2017,6
2017,8,CMC1,1,25.913,59.252,2017,7
2017,9,CMC1,1,23.74,39.242,2017,8
2017,10,CMC1,1,17.248,19.792,2017,9
2017,11,CMC1,1,11.881,7.463,2017,10
2017,12,CMC1,1,8.3132,11.864,2017,11
2018,1,CMC1,1,9.1454,39.613,2017,12
2018,2,CMC1,1,11.268,0.74765,2018,1
2018,3,CMC1,1,14.163,7.3848,2018,2
2018,4,CMC1,1,15.852,12.042,2018,3
2018,5,CMC1,1,NaN,NaN,2018,4
2018,6,CMC1,1,NaN,NaN,2018,5
2018,7,CMC1,1,NaN,NaN,2018,6
2018,8,CMC1,1,NaN,NaN,2018,7
2018,9,CMC1,1,NaN,NaN,2018,8
2018,10,CMC1,1,NaN,NaN,2018,9
2018,11,CMC1,1,NaN,NaN,2018,10
2018,12,CMC1,1,NaN,NaN,2018,11
1982,1,CMC2,1,NaN,NaN,1981,12
1982,2,CMC2,1,8.0301,20.612,1982,1
1982,3,CMC2,1,10.728,7.6794,1982,2
1982,4,CMC2,1,14.605,1.9224,1982,3
1982,5,CMC2,1,19.897,0.6396,1982,4
1982,6,CMC2,1,24.111,1.6711,1982,5
1982,7,CMC2,1,25.843,42.254,1982,6
1982,8,CMC2,1,24.053,35.651,1982,7
1982,9,CMC2,1,20.742,36.485,1982,8
1982,10,CMC2,1,15.088,84.332,1982,9
1982,11,CMC2,1,8.2221,48.503,1982,10
1982,12,CMC2,1,4.9195,41.797,1982,11
1983,1,CMC2,1,4.6982,24.071,1982,12
1983,2,CMC2,1,6.9394,45.975,1983,1
1983,3,CMC2,1,10.161,13.842,1983,2
1983,4,CMC2,1,14.396,7.7422,1983,3
1983,5,CMC2,1,18.683,19.345,1983,4
1983,6,CMC2,1,23.8,2.5105,1983,5
1983,7,CMC2,1,25.054,26.374,1983,6
1983,8,CMC2,1,24.924,28.852,1983,7
1983,9,CMC2,1,20.654,37.636,1983,8
1983,10,CMC2,1,16.414,21.224,1983,9
1983,11,CMC2,1,9.8484,12.137,1983,10
1983,12,CMC2,1,5.5993,0.66351,1983,11
1984,1,CMC2,1,6.1796,18.948,1983,12
1984,2,CMC2,1,9.0921,9.3011,1984,1
1984,3,CMC2,1,11.976,9.2484,1984,2
1984,4,CMC2,1,16.216,6.8989,1984,3
1984,5,CMC2,1,20.263,5.8559,1984,4
1984,6,CMC2,1,23.978,19.175,1984,5
1984,7,CMC2,1,25.153,71.152,1984,6
1984,8,CMC2,1,24.08,54.838,1984,7
1984,9,CMC2,1,21.033,36.297,1984,8
1984,10,CMC2,1,16.047,74.73,1984,9
1984,11,CMC2,1,9.8679,20.193,1984,10
1984,12,CMC2,1,6.5809,20.677,1984,11
1985,1,CMC2,1,5.8961,14.268,1984,12
1985,2,CMC2,1,7.8293,4.9916,1985,1
1985,3,CMC2,1,11.517,0.82786,1985,2
1985,4,CMC2,1,15.697,2.0494,1985,3
1985,5,CMC2,1,20.454,6.1223,1985,4
1985,6,CMC2,1,25.253,38.233,1985,5
1985,7,CMC2,1,25.39,94.884,1985,6
1985,8,CMC2,1,25.295,24.96,1985,7
1985,9,CMC2,1,21.317,12.686,1985,8
1985,10,CMC2,1,16.642,27.231,1985,9
1985,11,CMC2,1,10.744,44.244,1985,10
1985,12,CMC2,1,7.2336,3.1045,1985,11
1986,1,CMC2,1,7.6502,17.664,1985,12
1986,2,CMC2,1,8.8015,18.17,1986,1
1986,3,CMC2,1,11.257,7.0858,1986,2
1986,4,CMC2,1,16.562,3.2633,1986,3
1986,5,CMC2,1,20.985,3.4292,1986,4
1986,6,CMC2,1,24.979,21.554,1986,5
1986,7,CMC2,1,26.669,31.802,1986,6
1986,8,CMC2,1,24.028,81.72,1986,7
1986,9,CMC2,1,22.182,27.983,1986,8
1986,10,CMC2,1,16.403,120.49,1986,9
1986,11,CMC2,1,8.9967,27.225,1986,10
1986,12,CMC2,1,5.6278,94.829,1986,11
1987,1,CMC2,1,6.5033,94.102,1986,12
1987,2,CMC2,1,7.3283,39.133,1987,1
1987,3,CMC2,1,10.355,33.602,1987,2
1987,4,CMC2,1,11.686,37.625,1987,3
1987,5,CMC2,1,19.083,5.0468,1987,4
1987,6,CMC2,1,23.566,12.042,1987,5
1987,7,CMC2,1,25.712,55.694,1987,6
1987,8,CMC2,1,25.184,40.498,1987,7
1987,9,CMC2,1,21.638,15.017,1987,8
1987,10,CMC2,1,16.104,2.5833,1987,9
1987,11,CMC2,1,10.569,31.492,1987,10
1987,12,CMC2,1,6.3864,25.86,1987,11
1988,1,CMC2,1,6.493,45.786,1987,12
1988,2,CMC2,1,8.5475,11.681,1988,1
1988,3,CMC2,1,10.87,29.264,1988,2
1988,4,CMC2,1,15.86,4.14,1988,3
1988,5,CMC2,1,21.634,12.477,1988,4
1988,6,CMC2,1,26.159,4.1371,1988,5
1988,7,CMC2,1,26.557,25.066,1988,6
1988,8,CMC2,1,24.81,56.741,1988,7
1988,9,CMC2,1,21.467,33.261,1988,8
1988,10,CMC2,1,16.384,12.176,1988,9
1988,11,CMC2,1,11.946,0.46689,1988,10
1988,12,CMC2,1,6.8746,14.419,1988,11
1989,1,CMC2,1,6.665,3.1222,1988,12
1989,2,CMC2,1,8.9342,2.0955,1989,1
1989,3,CMC2,1,12.458,3.4694,1989,2
1989,4,CMC2,1,16.676,0.15704,1989,3
1989,5,CMC2,1,22.126,0.016165,1989,4
1989,6,CMC2,1,25.384,9.6471,1989,5
1989,7,CMC2,1,26.025,76.364,1989,6
1989,8,CMC2,1,25.093,47.093,1989,7
1989,9,CMC2,1,22.997,6.4401,1989,8
1989,10,CMC2,1,17.306,18.65,1989,9
1989,11,CMC2,1,10.351,13.252,1989,10
1989,12,CMC2,1,7.1712,12.238,1989,11
1990,1,CMC2,1,7.5859,22.064,1989,12
1990,2,CMC2,1,9.5367,31.929,1990,1
1990,3,CMC2,1,11.238,12.347,1990,2
1990,4,CMC2,1,14.336,5.34,1990,3
1990,5,CMC2,1,18.765,6.9581,1990,4
1990,6,CMC2,1,24.968,5.5922,1990,5
1990,7,CMC2,1,26.691,55.431,1990,6
1990,8,CMC2,1,24.916,62.245,1990,7
1990,9,CMC2,1,23.962,32.052,1990,8
1990,10,CMC2,1,17.378,8.7767,1990,9
1990,11,CMC2,1,9.6923,6.4805,1990,10
1990,12,CMC2,1,6.8907,40.836,1990,11
1991,1,CMC2,1,7.3411,22.805,1990,12
1991,2,CMC2,1,8.0198,22.377,1991,1
1991,3,CMC2,1,11.197,10.269,1991,2
1991,4,CMC2,1,14.579,10.624,1991,3
1991,5,CMC2,1,19.486,1.5253,1991,4
1991,6,CMC2,1,23.485,18.743,1991,5
1991,7,CMC2,1,26.848,44.136,1991,6
1991,8,CMC2,1,24.898,61.66,1991,7
1991,9,CMC2,1,22.603,53.527,1991,8
1991,10,CMC2,1,15.147,43.8,1991,9
1991,11,CMC2,1,9.6562,64.361,1991,10
1991,12,CMC2,1,5.5422,5.5193,1991,11
1992,1,CMC2,1,4.8702,50.651,1991,12
1992,2,CMC2,1,7.3954,41.293,1992,1
1992,3,CMC2,1,9.6678,28.353,1992,2
1992,4,CMC2,1,13.745,26.344,1992,3
1992,5,CMC2,1,18.482,17.799,1992,4
1992,6,CMC2,1,23.034,48.536,1992,5
1992,7,CMC2,1,26.27,24.761,1992,6
1992,8,CMC2,1,23.46,84.122,1992,7
1992,9,CMC2,1,21.282,24.513,1992,8
1992,10,CMC2,1,15.954,77.408,1992,9
1992,11,CMC2,1,10.009,7.7252,1992,10
1992,12,CMC2,1,5.6141,56.356,1992,11
1993,1,CMC2,1,6.1464,66.9,1992,12
1993,2,CMC2,1,7.1979,29.069,1993,1
1993,3,CMC2,1,9.8318,30.979,1993,2
1993,4,CMC2,1,12.932,1.9552,1993,3
1993,5,CMC2,1,18.503,17.215,1993,4
1993,6,CMC2,1,23.681,11.648,1993,5
1993,7,CMC2,1,25.363,72.609,1993,6
1993,8,CMC2,1,24.882,39.991,1993,7
1993,9,CMC2,1,21.847,26.482,1993,8
1993,10,CMC2,1,15.875,11.746,1993,9
1993,11,CMC2,1,9.2333,31.102,1993,10
1993,12,CMC2,1,5.9917,48.453,1993,11
1994,1,CMC2,1,6.3412,37.018,1993,12
1994,2,CMC2,1,7.3118,22.743,1994,1
1994,3,CMC2,1,12.021,15.958,1994,2
1994,4,CMC2,1,14.907,7.6364,1994,3
1994,5,CMC2,1,19.616,2.2065,1994,4
1994,6,CMC2,1,24.255,10.829,1994,5
1994,7,CMC2,1,25.158,122.38,1994,6
1994,8,CMC2,1,24.794,65.322,1994,7
1994,9,CMC2,1,22.678,41.015,1994,8
1994,10,CMC2,1,16.153,36.855,1994,9
1994,11,CMC2,1,8.7546,21.484,1994,10
1994,12,CMC2,1,5.6592,77.979,1994,11
1995,1,CMC2,1,5.0033,36.929,1994,12
1995,2,CMC2,1,7.7209,20.511,1995,1
1995,3,CMC2,1,11.187,20.544,1995,2
1995,4,CMC2,1,14.616,0.4916,1995,3
1995,5,CMC2,1,19.793,2.9684,1995,4
1995,6,CMC2,1,24.839,2.787,1995,5
1995,7,CMC2,1,27.577,32.862,1995,6
1995,8,CMC2,1,26.849,30.227,1995,7
1995,9,CMC2,1,23.56,4.3185,1995,8
1995,10,CMC2,1,17.861,23.702,1995,9
1995,11,CMC2,1,10.311,17.561,1995,10
1995,12,CMC2,1,7.9416,16.624,1995,11
1996,1,CMC2,1,7.5879,6.0284,1995,12
1996,2,CMC2,1,9.4185,3.2259,1996,1
1996,3,CMC2,1,13.548,2.0895,1996,2
1996,4,CMC2,1,15.562,4.7224,1996,3
1996,5,CMC2,1,19.701,0.18431,1996,4
1996,6,CMC2,1,25.779,0,1996,5
1996,7,CMC2,1,26.748,30.935,1996,6
1996,8,CMC2,1,24.657,55.323,1996,7
1996,9,CMC2,1,21.791,23.562,1996,8
1996,10,CMC2,1,16.217,26.285,1996,9
1996,11,CMC2,1,11.231,6.9611,1996,10
1996,12,CMC2,1,7.6101,38.566,1996,11
1997,1,CMC2,1,7.9451,26.361,1996,12
1997,2,CMC2,1,9.1806,9.6526,1997,1
1997,3,CMC2,1,12.465,11.456,1997,2
1997,4,CMC2,1,15.941,0.11621,1997,3
1997,5,CMC2,1,20.702,5.1765,1997,4
1997,6,CMC2,1,25.214,4.5233,1997,5
